Ministry_name-Portefeuilleministériel_nom,Other-than-budgetary-expenditures_Autres-que-depenses-budgetaires,EntityDept_name_Eng-EntitéMin_nom_ang,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_code_PROG,ProgramorCoreResponsibility_name-ProgrammeouResponsabilitéessentielle_nom_PROG,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_description_PROG,ProgramInventory-Répertoiredesprogrammes_code_PROG,ProgramInventory_name-Répertoiredesprogrammes_nom_PROG,ProgramInventory-Répertoiredesprogrammes_description_PROG,Notes,Department_specific-Particulier_au_ministère
"Employment, Workforce Development and Disability Inclusion",,"Canadian Accessibility Standards Development Organization","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.",,,"","1 This department is not required to use specific program codes to allocate the internal service expenses between the following groups: Management and Oversight Services; Communications Services; Legal Services; Human Resources Management Services; Financial Management Services; Information Management Services; Information Technology Services; Real Property Services; Materiel Services; Acquisition Services; and Other Administrative Services. This department will exclusively use the internal services code.","199 - Canadian Accessibility Standards Development Organization"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWM00","Crown-Indigenous Relations","Support Indigenous organizations, individuals, communities and governments in achieving reconciliation and advancing self-determination through strengthening Crown-Indigenous relationships based on respect, cooperation, partnership, the recognition and implementation of Indigenous rights, and the implementation of the United Nations Declaration on the Rights of Indigenous Peoples. Activities include negotiating and implementing treaties, self-government agreements and specific claims, consulting and engaging on issues of importance to Indigenous peoples, providing legislative and institutional frameworks for First Nations' jurisdiction over local taxation and financial management, and addressing historic grievances.","BWM02","Negotiations of Claims and Self-Government Agreements","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWM00","Crown-Indigenous Relations","Support Indigenous organizations, individuals, communities and governments in achieving reconciliation and advancing self-determination through strengthening Crown-Indigenous relationships based on respect, cooperation, partnership, the recognition and implementation of Indigenous rights, and the implementation of the United Nations Declaration on the Rights of Indigenous Peoples. Activities include negotiating and implementing treaties, self-government agreements and specific claims, consulting and engaging on issues of importance to Indigenous peoples, providing legislative and institutional frameworks for First Nations' jurisdiction over local taxation and financial management, and addressing historic grievances.","BWM03","Specific Claims","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWM00","Crown-Indigenous Relations","Support Indigenous organizations, individuals, communities and governments in achieving reconciliation and advancing self-determination through strengthening Crown-Indigenous relationships based on respect, cooperation, partnership, the recognition and implementation of Indigenous rights, and the implementation of the United Nations Declaration on the Rights of Indigenous Peoples. Activities include negotiating and implementing treaties, self-government agreements and specific claims, consulting and engaging on issues of importance to Indigenous peoples, providing legislative and institutional frameworks for First Nations' jurisdiction over local taxation and financial management, and addressing historic grievances.","BWM04","Management and Implementation of Agreements and Treaties","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWM00","Crown-Indigenous Relations","Support Indigenous organizations, individuals, communities and governments in achieving reconciliation and advancing self-determination through strengthening Crown-Indigenous relationships based on respect, cooperation, partnership, the recognition and implementation of Indigenous rights, and the implementation of the United Nations Declaration on the Rights of Indigenous Peoples. Activities include negotiating and implementing treaties, self-government agreements and specific claims, consulting and engaging on issues of importance to Indigenous peoples, providing legislative and institutional frameworks for First Nations' jurisdiction over local taxation and financial management, and addressing historic grievances.","BWM05","Consultation and Accommodation","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWM00","Crown-Indigenous Relations","Support Indigenous organizations, individuals, communities and governments in achieving reconciliation and advancing self-determination through strengthening Crown-Indigenous relationships based on respect, cooperation, partnership, the recognition and implementation of Indigenous rights, and the implementation of the United Nations Declaration on the Rights of Indigenous Peoples. Activities include negotiating and implementing treaties, self-government agreements and specific claims, consulting and engaging on issues of importance to Indigenous peoples, providing legislative and institutional frameworks for First Nations' jurisdiction over local taxation and financial management, and addressing historic grievances.","BWM06","Consultation and Policy Development","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWM00","Crown-Indigenous Relations","Support Indigenous organizations, individuals, communities and governments in achieving reconciliation and advancing self-determination through strengthening Crown-Indigenous relationships based on respect, cooperation, partnership, the recognition and implementation of Indigenous rights, and the implementation of the United Nations Declaration on the Rights of Indigenous Peoples. Activities include negotiating and implementing treaties, self-government agreements and specific claims, consulting and engaging on issues of importance to Indigenous peoples, providing legislative and institutional frameworks for First Nations' jurisdiction over local taxation and financial management, and addressing historic grievances.","BWM07","Federal Interlocutor's Contribution Program","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWM00","Crown-Indigenous Relations","Support Indigenous organizations, individuals, communities and governments in achieving reconciliation and advancing self-determination through strengthening Crown-Indigenous relationships based on respect, cooperation, partnership, the recognition and implementation of Indigenous rights, and the implementation of the United Nations Declaration on the Rights of Indigenous Peoples. Activities include negotiating and implementing treaties, self-government agreements and specific claims, consulting and engaging on issues of importance to Indigenous peoples, providing legislative and institutional frameworks for First Nations' jurisdiction over local taxation and financial management, and addressing historic grievances.","BWM08","Basic Organizational Capacity","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWM00","Crown-Indigenous Relations","Support Indigenous organizations, individuals, communities and governments in achieving reconciliation and advancing self-determination through strengthening Crown-Indigenous relationships based on respect, cooperation, partnership, the recognition and implementation of Indigenous rights, and the implementation of the United Nations Declaration on the Rights of Indigenous Peoples. Activities include negotiating and implementing treaties, self-government agreements and specific claims, consulting and engaging on issues of importance to Indigenous peoples, providing legislative and institutional frameworks for First Nations' jurisdiction over local taxation and financial management, and addressing historic grievances.","BWM09","Other Claims","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWM00","Crown-Indigenous Relations","Support Indigenous organizations, individuals, communities and governments in achieving reconciliation and advancing self-determination through strengthening Crown-Indigenous relationships based on respect, cooperation, partnership, the recognition and implementation of Indigenous rights, and the implementation of the United Nations Declaration on the Rights of Indigenous Peoples. Activities include negotiating and implementing treaties, self-government agreements and specific claims, consulting and engaging on issues of importance to Indigenous peoples, providing legislative and institutional frameworks for First Nations' jurisdiction over local taxation and financial management, and addressing historic grievances.","BWM10","First Nation Jurisdiction over Land and Fiscal Management","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWM00","Crown-Indigenous Relations","Support Indigenous organizations, individuals, communities and governments in achieving reconciliation and advancing self-determination through strengthening Crown-Indigenous relationships based on respect, cooperation, partnership, the recognition and implementation of Indigenous rights, and the implementation of the United Nations Declaration on the Rights of Indigenous Peoples. Activities include negotiating and implementing treaties, self-government agreements and specific claims, consulting and engaging on issues of importance to Indigenous peoples, providing legislative and institutional frameworks for First Nations' jurisdiction over local taxation and financial management, and addressing historic grievances.","BWM13","Residential Schools Resolutions","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWR00","Northern Affairs","Support Canada's Arctic and northern organizations, individuals, communities and governments in the pursuit of a strong, inclusive, vibrant, prosperous and self-sufficient North, the vision of Canada's Arctic and Northern Policy Framework. This includes federal coordination, science leadership, natural resource and environmental management, effective delivery of federal programming, and territorial relations.","BWR04","Climate Change Adaptation and Clean Energy","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWR00","Northern Affairs","Support Canada's Arctic and northern organizations, individuals, communities and governments in the pursuit of a strong, inclusive, vibrant, prosperous and self-sufficient North, the vision of Canada's Arctic and Northern Policy Framework. This includes federal coordination, science leadership, natural resource and environmental management, effective delivery of federal programming, and territorial relations.","BWR05","Northern Strategic and Science Policy","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWR00","Northern Affairs","Support Canada's Arctic and northern organizations, individuals, communities and governments in the pursuit of a strong, inclusive, vibrant, prosperous and self-sufficient North, the vision of Canada's Arctic and Northern Policy Framework. This includes federal coordination, science leadership, natural resource and environmental management, effective delivery of federal programming, and territorial relations.","BWR06","Northern Regulatory and Legislative Frameworks","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWR00","Northern Affairs","Support Canada's Arctic and northern organizations, individuals, communities and governments in the pursuit of a strong, inclusive, vibrant, prosperous and self-sufficient North, the vision of Canada's Arctic and Northern Policy Framework. This includes federal coordination, science leadership, natural resource and environmental management, effective delivery of federal programming, and territorial relations.","BWR07","Northern and Arctic Environmental Sustainability","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWR00","Northern Affairs","Support Canada's Arctic and northern organizations, individuals, communities and governments in the pursuit of a strong, inclusive, vibrant, prosperous and self-sufficient North, the vision of Canada's Arctic and Northern Policy Framework. This includes federal coordination, science leadership, natural resource and environmental management, effective delivery of federal programming, and territorial relations.","BWR08","Northern Contaminated Sites","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWR00","Northern Affairs","Support Canada's Arctic and northern organizations, individuals, communities and governments in the pursuit of a strong, inclusive, vibrant, prosperous and self-sufficient North, the vision of Canada's Arctic and Northern Policy Framework. This includes federal coordination, science leadership, natural resource and environmental management, effective delivery of federal programming, and territorial relations.","BWR09","Canadian High Arctic Research Station","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWR00","Northern Affairs","Support Canada's Arctic and northern organizations, individuals, communities and governments in the pursuit of a strong, inclusive, vibrant, prosperous and self-sufficient North, the vision of Canada's Arctic and Northern Policy Framework. This includes federal coordination, science leadership, natural resource and environmental management, effective delivery of federal programming, and territorial relations.","BWR10","Nutrition North","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWR00","Northern Affairs","Support Canada's Arctic and northern organizations, individuals, communities and governments in the pursuit of a strong, inclusive, vibrant, prosperous and self-sufficient North, the vision of Canada's Arctic and Northern Policy Framework. This includes federal coordination, science leadership, natural resource and environmental management, effective delivery of federal programming, and territorial relations.","BWR11","Northern and Arctic Governance and Partnerships","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS01","Management and Oversight Services","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS02","Communications Services","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS03","Legal Services","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS04","Human Resources Management Services","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS05","Financial Management Services","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS06","Information Management Services","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS07","Information Technology Services","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS08","Real Property Management Services","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS09","Materiel Management Services","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS0Z","Acquisition Management Services","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Canadian High Arctic Research Station","BWX00","Polar Science and Knowledge","Polar Knowledge Canada is Canada’s polar science agency operating out of the world-class Canadian High Arctic Research Station campus in Cambridge Bay, Nunavut. Polar Knowledge Canada performs and publishes multi-disciplinary polar research. Through our grants and contributions program, we fund external partners such as academia, northern communities and organizations who conduct research and related projects. Polar Knowledge Canada aims to include Indigenous and local knowledge wherever possible, and increase domestic and international research coordination and collaboration by leveraging resources with partners. Through workshops, conferences, social media, and other tools, Polar Knowledge Canada shares and promotes the exchange of knowledge across polar scientific and policy communities and the general public. Throughout all of its core activities, Polar Knowledge Canada aims to fund and train the next generation of polar research personnel, with a focus on northern youth.","BWX01","Science and Technology","","","171 - Canadian High Arctic Research Station"
"Crown-Indigenous Relations",,"Canadian High Arctic Research Station","BWX00","Polar Science and Knowledge","Polar Knowledge Canada is Canada’s polar science agency operating out of the world-class Canadian High Arctic Research Station campus in Cambridge Bay, Nunavut. Polar Knowledge Canada performs and publishes multi-disciplinary polar research. Through our grants and contributions program, we fund external partners such as academia, northern communities and organizations who conduct research and related projects. Polar Knowledge Canada aims to include Indigenous and local knowledge wherever possible, and increase domestic and international research coordination and collaboration by leveraging resources with partners. Through workshops, conferences, social media, and other tools, Polar Knowledge Canada shares and promotes the exchange of knowledge across polar scientific and policy communities and the general public. Throughout all of its core activities, Polar Knowledge Canada aims to fund and train the next generation of polar research personnel, with a focus on northern youth.","BWX02","Knowledge Management and Engagement","","","171 - Canadian High Arctic Research Station"
"Crown-Indigenous Relations",,"Canadian High Arctic Research Station","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.",,,"","1 This department is not required to use specific program codes to allocate the internal service expenses between the following groups: Management and Oversight Services; Communications Services; Legal Services; Human Resources Management Services; Financial Management Services; Information Management Services; Information Technology Services; Real Property Services; Materiel Services; Acquisition Services; and Other Administrative Services. This department will exclusively use the internal services code.","171 - Canadian High Arctic Research Station"
"Innovation, Science and Economic Development",,"Industry (Department of)","BNN00","People, Skills and Communities","Support the creation, transfer and diffusion of knowledge to ensure that Canadians, including underrepresented individuals: are equipped with the skills and tools to participate in an innovative, high-growth economy; advance a culture of innovation where Canadians are motivated to address local, regional, national and/or global challenges; benefit from growth of the middle class across communities; have increased access to affordable broadband and mobile Internet, including in rural and remote regions; and are protected and informed consumers.","BNN01","Talent Development","","","033 - Industry (Department of)"
"Innovation, Science and Economic Development",,"Industry (Department of)","BNN00","People, Skills and Communities","Support the creation, transfer and diffusion of knowledge to ensure that Canadians, including underrepresented individuals: are equipped with the skills and tools to participate in an innovative, high-growth economy; advance a culture of innovation where Canadians are motivated to address local, regional, national and/or global challenges; benefit from growth of the middle class across communities; have increased access to affordable broadband and mobile Internet, including in rural and remote regions; and are protected and informed consumers.","BNN02","Entrepreneurship Policy","","","033 - Industry (Department of)"
"Innovation, Science and Economic Development",,"Industry (Department of)","BNN00","People, Skills and Communities","Support the creation, transfer and diffusion of knowledge to ensure that Canadians, including underrepresented individuals: are equipped with the skills and tools to participate in an innovative, high-growth economy; advance a culture of innovation where Canadians are motivated to address local, regional, national and/or global challenges; benefit from growth of the middle class across communities; have increased access to affordable broadband and mobile Internet, including in rural and remote regions; and are protected and informed consumers.","BNN03","Bridging Digital Divides","","","033 - Industry (Department of)"
"Innovation, Science and Economic Development",,"Industry (Department of)","BNN00","People, Skills and Communities","Support the creation, transfer and diffusion of knowledge to ensure that Canadians, including underrepresented individuals: are equipped with the skills and tools to participate in an innovative, high-growth economy; advance a culture of innovation where Canadians are motivated to address local, regional, national and/or global challenges; benefit from growth of the middle class across communities; have increased access to affordable broadband and mobile Internet, including in rural and remote regions; and are protected and informed consumers.","BNN04","Economic Development in Northern Ontario","","","033 - Industry (Department of)"
"Innovation, Science and Economic Development",,"Industry (Department of)","BNN00","People, Skills and Communities","Support the creation, transfer and diffusion of knowledge to ensure that Canadians, including underrepresented individuals: are equipped with the skills and tools to participate in an innovative, high-growth economy; advance a culture of innovation where Canadians are motivated to address local, regional, national and/or global challenges; benefit from growth of the middle class across communities; have increased access to affordable broadband and mobile Internet, including in rural and remote regions; and are protected and informed consumers.","BNN05","Consumer Affairs","","","033 - Industry (Department of)"
"Innovation, Science and Economic Development",,"Industry (Department of)","BNO00","Science, Technology, Research and Commercialization","Support and enable business–led investment and strategic collaborations for leading-edge technology development and commercialization; maintain and strengthen Canada’s research excellence, including support for fundamental science, experimentation and exploration to address global challenges.","BNO01","Higher Education Sector Science and Research","","","033 - Industry (Department of)"
"Innovation, Science and Economic Development",,"Industry (Department of)","BNO00","Science, Technology, Research and Commercialization","Support and enable business–led investment and strategic collaborations for leading-edge technology development and commercialization; maintain and strengthen Canada’s research excellence, including support for fundamental science, experimentation and exploration to address global challenges.","BNO02","Horizontal Science, Research and Technology Policy","","","033 - Industry (Department of)"
"Innovation, Science and Economic Development",,"Industry (Department of)","BNO00","Science, Technology, Research and Commercialization","Support and enable business–led investment and strategic collaborations for leading-edge technology development and commercialization; maintain and strengthen Canada’s research excellence, including support for fundamental science, experimentation and exploration to address global challenges.","BNO03","Innovation Superclusters Initiative","","","033 - Industry (Department of)"
"Innovation, Science and Economic Development",,"Industry (Department of)","BNO00","Science, Technology, Research and Commercialization","Support and enable business–led investment and strategic collaborations for leading-edge technology development and commercialization; maintain and strengthen Canada’s research excellence, including support for fundamental science, experimentation and exploration to address global challenges.","BNO04","Support to External Advisors","","","033 - Industry (Department of)"
"Innovation, Science and Economic Development",,"Industry (Department of)","BNP00","Companies, Investment and Growth","Provide support to help grow small, medium and large Canadian businesses into globally competitive, high-impact firms; ensure a fair and competitive marketplace ; promote the conditions that support competitive prices and product choices, including in the telecommunications sector; simplify government programming, promote efforts to reduce red tape for businesses, putting in place the right conditions for market-driven innovation and promoting growth and an economy that works for everyone; reduce barriers to the movement of goods, services, capital and labour; grow Canada’s tourism sector.","BNP01","Innovation in Business","","","033 - Industry (Department of)"
"Innovation, Science and Economic Development",,"Industry (Department of)","BNP00","Companies, Investment and Growth","Provide support to help grow small, medium and large Canadian businesses into globally competitive, high-impact firms; ensure a fair and competitive marketplace ; promote the conditions that support competitive prices and product choices, including in the telecommunications sector; simplify government programming, promote efforts to reduce red tape for businesses, putting in place the right conditions for market-driven innovation and promoting growth and an economy that works for everyone; reduce barriers to the movement of goods, services, capital and labour; grow Canada’s tourism sector.","BNP02","Support and Financing for Small Business","","","033 - Industry (Department of)"
"Innovation, Science and Economic Development",,"Industry (Department of)","BNP00","Companies, Investment and Growth","Provide support to help grow small, medium and large Canadian businesses into globally competitive, high-impact firms; ensure a fair and competitive marketplace ; promote the conditions that support competitive prices and product choices, including in the telecommunications sector; simplify government programming, promote efforts to reduce red tape for businesses, putting in place the right conditions for market-driven innovation and promoting growth and an economy that works for everyone; reduce barriers to the movement of goods, services, capital and labour; grow Canada’s tourism sector.","BNP03","Business Policy and Analysis","","","033 - Industry (Department of)"
"Innovation, Science and Economic Development",,"Industry (Department of)","BNP00","Companies, Investment and Growth","Provide support to help grow small, medium and large Canadian businesses into globally competitive, high-impact firms; ensure a fair and competitive marketplace ; promote the conditions that support competitive prices and product choices, including in the telecommunications sector; simplify government programming, promote efforts to reduce red tape for businesses, putting in place the right conditions for market-driven innovation and promoting growth and an economy that works for everyone; reduce barriers to the movement of goods, services, capital and labour; grow Canada’s tourism sector.","BNP04","Economic Outcomes from Procurement","","","033 - Industry (Department of)"
"Innovation, Science and Economic Development",,"Industry (Department of)","BNP00","Companies, Investment and Growth","Provide support to help grow small, medium and large Canadian businesses into globally competitive, high-impact firms; ensure a fair and competitive marketplace ; promote the conditions that support competitive prices and product choices, including in the telecommunications sector; simplify government programming, promote efforts to reduce red tape for businesses, putting in place the right conditions for market-driven innovation and promoting growth and an economy that works for everyone; reduce barriers to the movement of goods, services, capital and labour; grow Canada’s tourism sector.","BNP05","Digital Service","","","033 - Industry (Department of)"
"Innovation, Science and Economic Development",,"Industry (Department of)","BNP00","Companies, Investment and Growth","Provide support to help grow small, medium and large Canadian businesses into globally competitive, high-impact firms; ensure a fair and competitive marketplace ; promote the conditions that support competitive prices and product choices, including in the telecommunications sector; simplify government programming, promote efforts to reduce red tape for businesses, putting in place the right conditions for market-driven innovation and promoting growth and an economy that works for everyone; reduce barriers to the movement of goods, services, capital and labour; grow Canada’s tourism sector.","BNP06","Spectrum and Telecommunications","","","033 - Industry (Department of)"
"Innovation, Science and Economic Development",,"Industry (Department of)","BNP00","Companies, Investment and Growth","Provide support to help grow small, medium and large Canadian businesses into globally competitive, high-impact firms; ensure a fair and competitive marketplace ; promote the conditions that support competitive prices and product choices, including in the telecommunications sector; simplify government programming, promote efforts to reduce red tape for businesses, putting in place the right conditions for market-driven innovation and promoting growth and an economy that works for everyone; reduce barriers to the movement of goods, services, capital and labour; grow Canada’s tourism sector.","BNP07","Clean Technology and Clean Growth","","","033 - Industry (Department of)"
"Innovation, Science and Economic Development",,"Industry (Department of)","BNP00","Companies, Investment and Growth","Provide support to help grow small, medium and large Canadian businesses into globally competitive, high-impact firms; ensure a fair and competitive marketplace ; promote the conditions that support competitive prices and product choices, including in the telecommunications sector; simplify government programming, promote efforts to reduce red tape for businesses, putting in place the right conditions for market-driven innovation and promoting growth and an economy that works for everyone; reduce barriers to the movement of goods, services, capital and labour; grow Canada’s tourism sector.","BNP08","Communication Technologies, Research and Innovation","","","033 - Industry (Department of)"
"Innovation, Science and Economic Development",,"Industry (Department of)","BNP00","Companies, Investment and Growth","Provide support to help grow small, medium and large Canadian businesses into globally competitive, high-impact firms; ensure a fair and competitive marketplace ; promote the conditions that support competitive prices and product choices, including in the telecommunications sector; simplify government programming, promote efforts to reduce red tape for businesses, putting in place the right conditions for market-driven innovation and promoting growth and an economy that works for everyone; reduce barriers to the movement of goods, services, capital and labour; grow Canada’s tourism sector.","BNP09","Business Conditions Policy","","","033 - Industry (Department of)"
