Ministry_name-Portefeuilleministériel_nom,Other-than-budgetary-expenditures_Autres-que-depenses-budgetaires,EntityDept_name_fra-EntitéMin_nom_fra,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_code_PROG,ProgramorCoreResponsibility_name-ProgrammeouResponsabilitéessentielle_nom_PROG,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_description_PROG,ProgramInventory-Répertoiredesprogrammes_code_PROG,ProgramInventory_name-Répertoiredesprogrammes_nom_PROG,ProgramInventory-Répertoiredesprogrammes_description_PROG,Notes,Department_specific-Particulier_au_ministère
"Innovation, Sciences et Industrie",,"Conseil national de recherches du Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS04","Services de gestion des ressources humaines","","","035 - Conseil national de recherches du Canada"
"Innovation, Sciences et Industrie",,"Conseil national de recherches du Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS05","Services de gestion financière","","","035 - Conseil national de recherches du Canada"
"Innovation, Sciences et Industrie",,"Conseil national de recherches du Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS06","Services de gestion de l'information","","","035 - Conseil national de recherches du Canada"
"Innovation, Sciences et Industrie",,"Conseil national de recherches du Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS07","Services de la technologie de l'information","","","035 - Conseil national de recherches du Canada"
"Innovation, Sciences et Industrie",,"Conseil national de recherches du Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS08","Services de gestion des biens immobiliers","","","035 - Conseil national de recherches du Canada"
"Innovation, Sciences et Industrie",,"Conseil national de recherches du Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS09","Services de gestion du matériel","","","035 - Conseil national de recherches du Canada"
"Innovation, Sciences et Industrie",,"Conseil national de recherches du Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS0Z","Services de gestion des acquisitions","","","035 - Conseil national de recherches du Canada"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences naturelles et en génie","BNR00","Financement de la recherche et de la formation en sciences naturelles et en génie","Le Conseil de recherches en sciences naturelles et en génie du Canada, favorise et appuie la recherche et la formation de chercheurs en sciences naturelles et en génie au moyen de subventions et de bourses afin de développer le talent, de stimuler les découvertes et d’appuyer l’innovation en vue de retombées économiques et sociales pour les Canadiens.","BNR01","Recherche axée sur la découverte","","","027 - Conseil de recherches en sciences naturelles et en génie"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences naturelles et en génie","BNR00","Financement de la recherche et de la formation en sciences naturelles et en génie","Le Conseil de recherches en sciences naturelles et en génie du Canada, favorise et appuie la recherche et la formation de chercheurs en sciences naturelles et en génie au moyen de subventions et de bourses afin de développer le talent, de stimuler les découvertes et d’appuyer l’innovation en vue de retombées économiques et sociales pour les Canadiens.","BNR02","Formation en recherche et perfectionnement des compétences","","","027 - Conseil de recherches en sciences naturelles et en génie"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences naturelles et en génie","BNR00","Financement de la recherche et de la formation en sciences naturelles et en génie","Le Conseil de recherches en sciences naturelles et en génie du Canada, favorise et appuie la recherche et la formation de chercheurs en sciences naturelles et en génie au moyen de subventions et de bourses afin de développer le talent, de stimuler les découvertes et d’appuyer l’innovation en vue de retombées économiques et sociales pour les Canadiens.","BNR03","Partenariats de recherche","","","027 - Conseil de recherches en sciences naturelles et en génie"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences naturelles et en génie","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS01","Services de gestion et de surveillance","","","027 - Conseil de recherches en sciences naturelles et en génie"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences naturelles et en génie","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS02","Services de communication","","","027 - Conseil de recherches en sciences naturelles et en génie"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences naturelles et en génie","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS03","Services juridiques","","","027 - Conseil de recherches en sciences naturelles et en génie"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences naturelles et en génie","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS04","Services de gestion des ressources humaines","","","027 - Conseil de recherches en sciences naturelles et en génie"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences naturelles et en génie","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS05","Services de gestion financière","","","027 - Conseil de recherches en sciences naturelles et en génie"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences naturelles et en génie","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS06","Services de gestion de l'information","","","027 - Conseil de recherches en sciences naturelles et en génie"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences naturelles et en génie","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS07","Services de la technologie de l'information","","","027 - Conseil de recherches en sciences naturelles et en génie"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences naturelles et en génie","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS08","Services de gestion des biens immobiliers","","","027 - Conseil de recherches en sciences naturelles et en génie"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences naturelles et en génie","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS09","Services de gestion du matériel","","","027 - Conseil de recherches en sciences naturelles et en génie"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences naturelles et en génie","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS0Z","Services de gestion des acquisitions","","","027 - Conseil de recherches en sciences naturelles et en génie"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences humaines","BNT00","Financement de la recherche et formation en sciences humaines","Par l’entremise de subventions et de bourses d’études et de recherche, le Conseil de recherches en sciences humaines s’emploie à promouvoir et à appuyer la recherche et la formation en recherche dans le domaine des sciences humaines afin de cultiver le talent, de produire des connaissances et d’établir des liens en vue de retombées économiques, culturelles et sociales pour les Canadiens.","BNT01","Recherche axée sur la connaissance","","","063 - Conseil de recherches en sciences humaines"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences humaines","BNT00","Financement de la recherche et formation en sciences humaines","Par l’entremise de subventions et de bourses d’études et de recherche, le Conseil de recherches en sciences humaines s’emploie à promouvoir et à appuyer la recherche et la formation en recherche dans le domaine des sciences humaines afin de cultiver le talent, de produire des connaissances et d’établir des liens en vue de retombées économiques, culturelles et sociales pour les Canadiens.","BNT02","Formation en recherche et perfectionnement des compétences","","","063 - Conseil de recherches en sciences humaines"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences humaines","BNT00","Financement de la recherche et formation en sciences humaines","Par l’entremise de subventions et de bourses d’études et de recherche, le Conseil de recherches en sciences humaines s’emploie à promouvoir et à appuyer la recherche et la formation en recherche dans le domaine des sciences humaines afin de cultiver le talent, de produire des connaissances et d’établir des liens en vue de retombées économiques, culturelles et sociales pour les Canadiens.","BNT03","Partenariats de recherche","","","063 - Conseil de recherches en sciences humaines"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences humaines","BNT00","Financement de la recherche et formation en sciences humaines","Par l’entremise de subventions et de bourses d’études et de recherche, le Conseil de recherches en sciences humaines s’emploie à promouvoir et à appuyer la recherche et la formation en recherche dans le domaine des sciences humaines afin de cultiver le talent, de produire des connaissances et d’établir des liens en vue de retombées économiques, culturelles et sociales pour les Canadiens.","BNT04","Fonds Nouvelles frontières en recherche","","","063 - Conseil de recherches en sciences humaines"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences humaines","BNT00","Financement de la recherche et formation en sciences humaines","Par l’entremise de subventions et de bourses d’études et de recherche, le Conseil de recherches en sciences humaines s’emploie à promouvoir et à appuyer la recherche et la formation en recherche dans le domaine des sciences humaines afin de cultiver le talent, de produire des connaissances et d’établir des liens en vue de retombées économiques, culturelles et sociales pour les Canadiens.","BNT06","Fonds de recherche biomédicale du Canada","","","063 - Conseil de recherches en sciences humaines"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences humaines","BNU00","Soutien institutionnel aux coûts indirects de la recherche","Au nom du Conseil de recherches en sciences naturelles et en génie et des Instituts de recherche en santé du Canada, et en son propre nom, le Conseil de recherches en sciences humaines fournit un soutien financier à des universités, à des collèges, à des hôpitaux et à des instituts de recherche affiliés afin de rembourser une partie des coûts indirects associés à la recherche financée.","BNU01","Fonds de soutien à la recherche","","","063 - Conseil de recherches en sciences humaines"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences humaines","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS01","Services de gestion et de surveillance","","","063 - Conseil de recherches en sciences humaines"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences humaines","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS02","Services de communication","","","063 - Conseil de recherches en sciences humaines"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences humaines","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS03","Services juridiques","","","063 - Conseil de recherches en sciences humaines"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences humaines","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS04","Services de gestion des ressources humaines","","","063 - Conseil de recherches en sciences humaines"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences humaines","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS05","Services de gestion financière","","","063 - Conseil de recherches en sciences humaines"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences humaines","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS06","Services de gestion de l'information","","","063 - Conseil de recherches en sciences humaines"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences humaines","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS07","Services de la technologie de l'information","","","063 - Conseil de recherches en sciences humaines"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences humaines","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS08","Services de gestion des biens immobiliers","","","063 - Conseil de recherches en sciences humaines"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences humaines","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS09","Services de gestion du matériel","","","063 - Conseil de recherches en sciences humaines"
"Innovation, Sciences et Industrie",,"Conseil de recherches en sciences humaines","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS0Z","Services de gestion des acquisitions","","","063 - Conseil de recherches en sciences humaines"
"Innovation, Sciences et Industrie",,"Conseil canadien des normes","BNS00","Conseil canadien des normes","Gérer le système national de normes du Canada en encourageant une normalisation volontaire efficiente et efficace au Canada, lorsque celle-ci ne fait l’objet d’aucune mesure législative. Les travaux de normalisation visent à faire progresser l’économie nationale, à contribuer au développement durable, à améliorer la santé, la sécurité et le bien-être des travailleurs et du public. Ces activités ont également pour but d’aider et de protéger les consommateurs, de faciliter le commerce intérieur et extérieur ainsi que de développer la coopération internationale en matière de normalisation.",,,"","","033 - Industrie (Ministère de l')"
"Innovation, Sciences et Industrie",,"Statistique Canada","BNV00","Renseignements statistiques","Statistique Canada produit des renseignements statistiques objectifs de grande qualité pour l’ensemble du Canada. Les renseignements statistiques produits portent sur les activités commerciales, industrielles, financières, sociales, économiques, environnementales et générales de la population et sur l’état de celle-ci.","BNV01","Statistique économique et environnementale","","","054 - Statistique Canada"
"Innovation, Sciences et Industrie",,"Statistique Canada","BNV00","Renseignements statistiques","Statistique Canada produit des renseignements statistiques objectifs de grande qualité pour l’ensemble du Canada. Les renseignements statistiques produits portent sur les activités commerciales, industrielles, financières, sociales, économiques, environnementales et générales de la population et sur l’état de celle-ci.","BNV02","Statistique socioéconomique","","","054 - Statistique Canada"
"Innovation, Sciences et Industrie",,"Statistique Canada","BNV00","Renseignements statistiques","Statistique Canada produit des renseignements statistiques objectifs de grande qualité pour l’ensemble du Canada. Les renseignements statistiques produits portent sur les activités commerciales, industrielles, financières, sociales, économiques, environnementales et générales de la population et sur l’état de celle-ci.","BNV03","Recensements","","","054 - Statistique Canada"
"Innovation, Sciences et Industrie",,"Statistique Canada","BNV00","Renseignements statistiques","Statistique Canada produit des renseignements statistiques objectifs de grande qualité pour l’ensemble du Canada. Les renseignements statistiques produits portent sur les activités commerciales, industrielles, financières, sociales, économiques, environnementales et générales de la population et sur l’état de celle-ci.","BNV04","Services statistiques à frais recouvrables","","","054 - Statistique Canada"
"Innovation, Sciences et Industrie",,"Statistique Canada","BNV00","Renseignements statistiques","Statistique Canada produit des renseignements statistiques objectifs de grande qualité pour l’ensemble du Canada. Les renseignements statistiques produits portent sur les activités commerciales, industrielles, financières, sociales, économiques, environnementales et générales de la population et sur l’état de celle-ci.","BNV05","Centres d'expertise","","","054 - Statistique Canada"
"Innovation, Sciences et Industrie",,"Statistique Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS01","Services de gestion et de surveillance","","","054 - Statistique Canada"
