Ministry_name-Portefeuilleministériel_nom,Other-than-budgetary-expenditures_Autres-que-depenses-budgetaires,EntityDept_name_Eng-EntitéMin_nom_ang,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_code_PROG,ProgramorCoreResponsibility_name-ProgrammeouResponsabilitéessentielle_nom_PROG,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_description_PROG,ProgramInventory-Répertoiredesprogrammes_code_PROG,ProgramInventory_name-Répertoiredesprogrammes_nom_PROG,ProgramInventory-Répertoiredesprogrammes_description_PROG,Notes,Department_specific-Particulier_au_ministère
"National Defence",,"National Defence (Department of)","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA9","Materiel Management Services","","2 The note related to the ISSA0 code applies.","018 - National Defence (Department of)"
"National Defence",,"National Defence (Department of)","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSAZ","Acquisition Management Services","","2 The note related to the ISSA0 code applies.","018 - National Defence (Department of)"
"National Defence",,"Military Grievances External Review Committee","BUZ00","Independent review of military grievances","The National Defence Act, Section 29.28 (1) and (2), requires the Military Grievances External Review Committee to review every grievance referred to it by the Chief of the Defence Staff (CDS) and to provide Findings and Recommendations in writing to the CDS and the officer or non-commissioned member who submitted the grievance.","BUZ01","Independent review of military grievances","","","138 - Military Grievances External Review Committee"
"National Defence",,"Military Grievances External Review Committee","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.",,,""," - 1 Most departments and agencies are to substitute the letter A by a zero (0). However, in rare cases, where a department or agency has more than one vote per kind of vote (Program, Operating, Capital Expenditures), or another department or agency is allowed to function within a host departmental financial system and the accounting is included in the host department’s Central Financial Management and Reporting System (CFMRS) trial balance, the A would be substituted sequentially by 1 for the first vote/organization and by 2 for the second vote/organization, etc.

 - 3 This department is not required to use specific program codes to allocate the internal service expenses between the following groups: Management and Oversight Services; Communications Services; Legal Services; Human Resources Management Services; Financial Management Services; Information Management Services; Information Technology Services; Real Property Services; Materiel Services; Acquisition Services; and Other Administrative Services. This department will exclusively use the internal services code.","138 - Military Grievances External Review Committee"
"National Defence",,"Communications Security Establishment","BUM00","Provide and Protect Information","Acquire and use information from the global information infrastructure for the purpose of providing foreign intelligence, in accordance with Government of Canada intelligence priorities.  Provide advice, guidance, and services to help ensure the protection of electronic information and of information infrastructures of importance to the Government of Canada.  Provide technical and operational assistance to federal law enforcement and security agencies in the performance of their lawful duties.","BUM01","Foreign Signals Intelligence","","","165 - Communications Security Establishment"
"National Defence",,"Communications Security Establishment","BUM00","Provide and Protect Information","Acquire and use information from the global information infrastructure for the purpose of providing foreign intelligence, in accordance with Government of Canada intelligence priorities.  Provide advice, guidance, and services to help ensure the protection of electronic information and of information infrastructures of importance to the Government of Canada.  Provide technical and operational assistance to federal law enforcement and security agencies in the performance of their lawful duties.","BUM02","Cyber Security","","","165 - Communications Security Establishment"
"National Defence",,"Military Police Complaints Commission","BVJ00","Independent oversight of the Military Police","Promotes and ensures the highest standards of conduct of Military Police in the performance of policing duties and discourages interference in any Military Police investigation through independent and impartial reviews, investigations and hearings which result in sound findings and recommendations in response to complaints about or by Military Police members as well as through outreach activities.","BVJ01","Complaints Resolution","","","137 - Military Police Complaints Commission"
"National Defence",,"Military Police Complaints Commission","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.",,,""," - 1 Most departments and agencies are to substitute the letter A by a zero (0). However, in rare cases, where a department or agency has more than one vote per kind of vote (Program, Operating, Capital Expenditures), or another department or agency is allowed to function within a host departmental financial system and the accounting is included in the host department’s Central Financial Management and Reporting System (CFMRS) trial balance, the A would be substituted sequentially by 1 for the first vote/organization and by 2 for the second vote/organization, etc.

 - 3 This department is not required to use specific program codes to allocate the internal service expenses between the following groups: Management and Oversight Services; Communications Services; Legal Services; Human Resources Management Services; Financial Management Services; Information Management Services; Information Technology Services; Real Property Services; Materiel Services; Acquisition Services; and Other Administrative Services. This department will exclusively use the internal services code.","137 - Military Police Complaints Commission"
"National Defence",,"Office of the Communications Security Establishment Commissioner","BVK00","Review of Communications Security Establishment activities to determine compliance with the law","The Communications Security Establishment (CSE) Commissioner provides independent, external review of CSE activities to determine whether they complied with the laws of Canada, including the National Defence Act, the Charter of Rights and Freedoms and the Privacy Act.  The results of individual reviews are produced as classified reports to the Minister that document CSE activities, contain findings relating to the standard criteria, and disclose the nature and significance of any deviations from the criteria. If necessary, the Commissioner makes recommendations to the Minister aimed at improving privacy protections or correcting problems with CSE operational activities raised during the course of review.  The Commissioner provides an annual report for Parliament about his activities, including unclassified summaries of his classified reviews of CSE activities.","BVK01","The Communications Security Establishment Commissioner's Review Program","","","055 - Office of the Communications Security Establishment Commissioner"
"National Defence",,"Office of the Communications Security Establishment Commissioner","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.",,,""," - 1 Most departments and agencies are to substitute the letter A by a zero (0). However, in rare cases, where a department or agency has more than one vote per kind of vote (Program, Operating, Capital Expenditures), or another department or agency is allowed to function within a host departmental financial system and the accounting is included in the host department’s Central Financial Management and Reporting System (CFMRS) trial balance, the A would be substituted sequentially by 1 for the first vote/organization and by 2 for the second vote/organization, etc.

 - 3 This department is not required to use specific program codes to allocate the internal service expenses between the following groups: Management and Oversight Services; Communications Services; Legal Services; Human Resources Management Services; Financial Management Services; Information Management Services; Information Technology Services; Real Property Services; Materiel Services; Acquisition Services; and Other Administrative Services. This department will exclusively use the internal services code.","055 - Office of the Communications Security Establishment Commissioner"
"Natural Resources",,"Natural Resources (Department of)","BTL00","Natural Resource Science and Risk Mitigation","Lead foundational science and share expertise for managing Canada’s natural resources, reducing the impacts of climate change and mitigating risks from natural disasters and explosives. ","BTL01","Canadian Geodetic Survey: Spatially Enabling Canada","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTL00","Natural Resource Science and Risk Mitigation","Lead foundational science and share expertise for managing Canada’s natural resources, reducing the impacts of climate change and mitigating risks from natural disasters and explosives. ","BTL02","Geological Knowledge for Canada's Onshore and Offshore Land","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTL00","Natural Resource Science and Risk Mitigation","Lead foundational science and share expertise for managing Canada’s natural resources, reducing the impacts of climate change and mitigating risks from natural disasters and explosives. ","BTL03","Core Geospatial Data","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTL00","Natural Resource Science and Risk Mitigation","Lead foundational science and share expertise for managing Canada’s natural resources, reducing the impacts of climate change and mitigating risks from natural disasters and explosives. ","BTL04","Canada-US International Boundary Treaty","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTL00","Natural Resource Science and Risk Mitigation","Lead foundational science and share expertise for managing Canada’s natural resources, reducing the impacts of climate change and mitigating risks from natural disasters and explosives. ","BTL05","Canada Lands Survey System","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTL00","Natural Resource Science and Risk Mitigation","Lead foundational science and share expertise for managing Canada’s natural resources, reducing the impacts of climate change and mitigating risks from natural disasters and explosives. ","BTL06","Geoscience for Sustainable Development of Natural Resources","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTL00","Natural Resource Science and Risk Mitigation","Lead foundational science and share expertise for managing Canada’s natural resources, reducing the impacts of climate change and mitigating risks from natural disasters and explosives. ","BTL07","Pest Risk Management","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTL00","Natural Resource Science and Risk Mitigation","Lead foundational science and share expertise for managing Canada’s natural resources, reducing the impacts of climate change and mitigating risks from natural disasters and explosives. ","BTL08","Forest Climate Change","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTL00","Natural Resource Science and Risk Mitigation","Lead foundational science and share expertise for managing Canada’s natural resources, reducing the impacts of climate change and mitigating risks from natural disasters and explosives. ","BTL09","Climate Change Adaptation","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTL00","Natural Resource Science and Risk Mitigation","Lead foundational science and share expertise for managing Canada’s natural resources, reducing the impacts of climate change and mitigating risks from natural disasters and explosives. ","BTL10","Explosives Safety and Security","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTL00","Natural Resource Science and Risk Mitigation","Lead foundational science and share expertise for managing Canada’s natural resources, reducing the impacts of climate change and mitigating risks from natural disasters and explosives. ","BTL11","Geoscience to Keep Canada Safe","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTL00","Natural Resource Science and Risk Mitigation","Lead foundational science and share expertise for managing Canada’s natural resources, reducing the impacts of climate change and mitigating risks from natural disasters and explosives. ","BTL12","Wildfire Risk Management","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTL00","Natural Resource Science and Risk Mitigation","Lead foundational science and share expertise for managing Canada’s natural resources, reducing the impacts of climate change and mitigating risks from natural disasters and explosives. ","BTL13","Polar Continental Shelf Program","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTM00","Innovative and Sustainable Natural Resources Development","Lead the transformation to a low-carbon economy by improving the environmental performance of Canada’s natural resource sectors through innovation and sustainable development and use.","BTM01","Clean Energy Technology Policy, Research and Engagement","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTM00","Innovative and Sustainable Natural Resources Development","Lead the transformation to a low-carbon economy by improving the environmental performance of Canada’s natural resource sectors through innovation and sustainable development and use.","BTM02","Clean Growth in Natural Resource Sectors","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTM00","Innovative and Sustainable Natural Resources Development","Lead the transformation to a low-carbon economy by improving the environmental performance of Canada’s natural resource sectors through innovation and sustainable development and use.","BTM03","Energy Innovation Program","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTM00","Innovative and Sustainable Natural Resources Development","Lead the transformation to a low-carbon economy by improving the environmental performance of Canada’s natural resource sectors through innovation and sustainable development and use.","BTM04","Green Mining Innovation","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTM00","Innovative and Sustainable Natural Resources Development","Lead the transformation to a low-carbon economy by improving the environmental performance of Canada’s natural resource sectors through innovation and sustainable development and use.","BTM05","Fibre Solutions","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTM00","Innovative and Sustainable Natural Resources Development","Lead the transformation to a low-carbon economy by improving the environmental performance of Canada’s natural resource sectors through innovation and sustainable development and use.","BTM06","Sustainable Forest Management","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTM00","Innovative and Sustainable Natural Resources Development","Lead the transformation to a low-carbon economy by improving the environmental performance of Canada’s natural resource sectors through innovation and sustainable development and use.","BTM07","Cumulative Effects","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTM00","Innovative and Sustainable Natural Resources Development","Lead the transformation to a low-carbon economy by improving the environmental performance of Canada’s natural resource sectors through innovation and sustainable development and use.","BTM08","Lower Carbon Transportation","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTM00","Innovative and Sustainable Natural Resources Development","Lead the transformation to a low-carbon economy by improving the environmental performance of Canada’s natural resource sectors through innovation and sustainable development and use.","BTM09","Electricity Resources","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTM00","Innovative and Sustainable Natural Resources Development","Lead the transformation to a low-carbon economy by improving the environmental performance of Canada’s natural resource sectors through innovation and sustainable development and use.","BTM10","Energy Efficiency","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTM00","Innovative and Sustainable Natural Resources Development","Lead the transformation to a low-carbon economy by improving the environmental performance of Canada’s natural resource sectors through innovation and sustainable development and use.","BTM11","Energy and Climate Change Policy","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTM00","Innovative and Sustainable Natural Resources Development","Lead the transformation to a low-carbon economy by improving the environmental performance of Canada’s natural resource sectors through innovation and sustainable development and use.","BTM12","Innovative Geospatial Solutions","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTO00","Globally Competitive Natural Resource Sectors","Advance and promote market access, inclusiveness and competitiveness for Canada’s natural resource sectors, in support of jobs and economic growth. Also includes statutory payments for offshore petroleum.","BTO01","Forest Sector Competitiveness","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTO00","Globally Competitive Natural Resource Sectors","Advance and promote market access, inclusiveness and competitiveness for Canada’s natural resource sectors, in support of jobs and economic growth. Also includes statutory payments for offshore petroleum.","BTO02","Provision of Federal Leadership in the Minerals and Metals Sector","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTO00","Globally Competitive Natural Resource Sectors","Advance and promote market access, inclusiveness and competitiveness for Canada’s natural resource sectors, in support of jobs and economic growth. Also includes statutory payments for offshore petroleum.","BTO03","Energy Safety and Security, and Petroleum Resources","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTO00","Globally Competitive Natural Resource Sectors","Advance and promote market access, inclusiveness and competitiveness for Canada’s natural resource sectors, in support of jobs and economic growth. Also includes statutory payments for offshore petroleum.","BTO04","International Energy Engagement","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTO00","Globally Competitive Natural Resource Sectors","Advance and promote market access, inclusiveness and competitiveness for Canada’s natural resource sectors, in support of jobs and economic growth. Also includes statutory payments for offshore petroleum.","BTO05","Statutory Offshore Payments","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTO00","Globally Competitive Natural Resource Sectors","Advance and promote market access, inclusiveness and competitiveness for Canada’s natural resource sectors, in support of jobs and economic growth. Also includes statutory payments for offshore petroleum.","BTO06","Natural Resources Canada's Indigenous Partnerships Office - West","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTO00","Globally Competitive Natural Resource Sectors","Advance and promote market access, inclusiveness and competitiveness for Canada’s natural resource sectors, in support of jobs and economic growth. Also includes statutory payments for offshore petroleum.","BTO07","Major Projects Management Office Initiative","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","BTO00","Globally Competitive Natural Resource Sectors","Advance and promote market access, inclusiveness and competitiveness for Canada’s natural resource sectors, in support of jobs and economic growth. Also includes statutory payments for offshore petroleum.","BTO08","Science and Technology Internship Program","","","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA1","Management and Oversight Services","","2 The note related to the ISSA0 code applies.","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA2","Communications Services","","2 The note related to the ISSA0 code applies.","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA3","Legal Services","","2 The note related to the ISSA0 code applies.","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA4","Human Resources Management Services","","2 The note related to the ISSA0 code applies.","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA5","Financial Management Services","","2 The note related to the ISSA0 code applies.","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA6","Information Management Services","","2 The note related to the ISSA0 code applies.","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA7","Information Technology Management Services","","2 The note related to the ISSA0 code applies.","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA8","Real Property Management Services","","2 The note related to the ISSA0 code applies.","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA9","Materiel Management Services","","2 The note related to the ISSA0 code applies.","041 - Natural Resources (Department of)"
"Natural Resources",,"Natural Resources (Department of)","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSAZ","Acquisition Management Services","","2 The note related to the ISSA0 code applies.","041 - Natural Resources (Department of)"
"Natural Resources",,"Atomic Energy of Canada Limited","BAA00","Nuclear laboratories","Atomic Energy of Canada Limited enables nuclear science and technology in the area of nuclear energy, material science, health, emergency preparedness, safety, and the environment. The objective is to leverage the Chalk River Laboratories, Canada’s largest science and technology complex, in order to provide nuclear science and technology products and services to the Government of Canada and third parties.",,,"","","041 - Natural Resources (Department of)"
"Natural Resources",,"Atomic Energy of Canada Limited","BAB00","Nuclear decommissioning and radioactive waste management","Atomic Energy of Canada Limited manages nuclear decommissioning and radioactive waste responsibilities at its sites and at sites for which the Government of Canada has accepted responsibility. The objective is to safely and efficiently reduce radioactive waste liabilities by decontaminating and decommissioning infrastructure which is no longer necessary, remediating sites and safely storing and disposing of radioactive waste in a manner that protects the public, workers and the environment.",,,"","","041 - Natural Resources (Department of)"
"Natural Resources",,"Canadian Nuclear Safety Commission","BTJ00","Nuclear Regulation","The Commission regulates the use of nuclear energy and materials to protect health, safety, security and the environment; implements Canada’s international commitments on the peaceful use of nuclear energy; and disseminates objective scientific and regulatory information to members of the public. The Commission maintains a regulatory framework, conducts licensing (including environmental assessments), compliance verification, and enforcement. The Commission is committed to building and maintaining the confidence of the public and Indigenous Peoples through transparent, open and inclusive regulatory processes.","BTJ01","Nuclear Fuel Cycle Program","","","047 - Canadian Nuclear Safety Commission"
"Natural Resources",,"Canadian Nuclear Safety Commission","BTJ00","Nuclear Regulation","The Commission regulates the use of nuclear energy and materials to protect health, safety, security and the environment; implements Canada’s international commitments on the peaceful use of nuclear energy; and disseminates objective scientific and regulatory information to members of the public. The Commission maintains a regulatory framework, conducts licensing (including environmental assessments), compliance verification, and enforcement. The Commission is committed to building and maintaining the confidence of the public and Indigenous Peoples through transparent, open and inclusive regulatory processes.","BTJ02","Nuclear Reactors Program","","","047 - Canadian Nuclear Safety Commission"
"Natural Resources",,"Canadian Nuclear Safety Commission","BTJ00","Nuclear Regulation","The Commission regulates the use of nuclear energy and materials to protect health, safety, security and the environment; implements Canada’s international commitments on the peaceful use of nuclear energy; and disseminates objective scientific and regulatory information to members of the public. The Commission maintains a regulatory framework, conducts licensing (including environmental assessments), compliance verification, and enforcement. The Commission is committed to building and maintaining the confidence of the public and Indigenous Peoples through transparent, open and inclusive regulatory processes.","BTJ03","Nuclear Substances and Prescribed Equipment Program","","","047 - Canadian Nuclear Safety Commission"
"Natural Resources",,"Canadian Nuclear Safety Commission","BTJ00","Nuclear Regulation","The Commission regulates the use of nuclear energy and materials to protect health, safety, security and the environment; implements Canada’s international commitments on the peaceful use of nuclear energy; and disseminates objective scientific and regulatory information to members of the public. The Commission maintains a regulatory framework, conducts licensing (including environmental assessments), compliance verification, and enforcement. The Commission is committed to building and maintaining the confidence of the public and Indigenous Peoples through transparent, open and inclusive regulatory processes.","BTJ04","Nuclear Non-Proliferation Program","","","047 - Canadian Nuclear Safety Commission"
"Natural Resources",,"Canadian Nuclear Safety Commission","BTJ00","Nuclear Regulation","The Commission regulates the use of nuclear energy and materials to protect health, safety, security and the environment; implements Canada’s international commitments on the peaceful use of nuclear energy; and disseminates objective scientific and regulatory information to members of the public. The Commission maintains a regulatory framework, conducts licensing (including environmental assessments), compliance verification, and enforcement. The Commission is committed to building and maintaining the confidence of the public and Indigenous Peoples through transparent, open and inclusive regulatory processes.","BTJ05","Scientific, Regulatory and Public Information Program","","","047 - Canadian Nuclear Safety Commission"
"Natural Resources",,"Canadian Nuclear Safety Commission","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.",,,""," - 1 Most departments and agencies are to substitute the letter A by a zero (0). However, in rare cases, where a department or agency has more than one vote per kind of vote (Program, Operating, Capital Expenditures), or another department or agency is allowed to function within a host departmental financial system and the accounting is included in the host department’s Central Financial Management and Reporting System (CFMRS) trial balance, the A would be substituted sequentially by 1 for the first vote/organization and by 2 for the second vote/organization, etc.

 - 3 This department is not required to use specific program codes to allocate the internal service expenses between the following groups: Management and Oversight Services; Communications Services; Legal Services; Human Resources Management Services; Financial Management Services; Information Management Services; Information Technology Services; Real Property Services; Materiel Services; Acquisition Services; and Other Administrative Services. This department will exclusively use the internal services code.","047 - Canadian Nuclear Safety Commission"
"Natural Resources",,"National Energy Board","BTA00","Energy Adjudication","Making decisions or recommendations to the Governor in Council on applications, which include environmental assessments, using processes that are fair, transparent, timely and accessible. These applications pertain to pipelines and related facilities, international power lines, tolls and tariffs, energy exports and imports, and oil and gas exploration and drilling in certain northern and offshore areas of Canada.","BTA01","Infrastructure, Tolls and Export Applications","","","074 - National Energy Board"
"Natural Resources",,"National Energy Board","BTA00","Energy Adjudication","Making decisions or recommendations to the Governor in Council on applications, which include environmental assessments, using processes that are fair, transparent, timely and accessible. These applications pertain to pipelines and related facilities, international power lines, tolls and tariffs, energy exports and imports, and oil and gas exploration and drilling in certain northern and offshore areas of Canada.","BTA02","Participant Funding","","","074 - National Energy Board"
"Natural Resources",,"National Energy Board","BTB00","Safety and Environment Oversight","Setting and enforcing regulatory expectations for National Energy Board-regulated companies over the full lifecycle-construction, operation and abandonment- of energy-related activities. These activities pertain to pipelines and related facilities, international power lines, tolls and tariffs, energy exports and imports, and oil and gas exploration and drilling in certain northern and offshore areas of Canada.","BTB01","Company Performance","","","074 - National Energy Board"
"Natural Resources",,"National Energy Board","BTB00","Safety and Environment Oversight","Setting and enforcing regulatory expectations for National Energy Board-regulated companies over the full lifecycle-construction, operation and abandonment- of energy-related activities. These activities pertain to pipelines and related facilities, international power lines, tolls and tariffs, energy exports and imports, and oil and gas exploration and drilling in certain northern and offshore areas of Canada.","BTB02","Management System and Industry Performance","","","074 - National Energy Board"
"Natural Resources",,"National Energy Board","BTB00","Safety and Environment Oversight","Setting and enforcing regulatory expectations for National Energy Board-regulated companies over the full lifecycle-construction, operation and abandonment- of energy-related activities. These activities pertain to pipelines and related facilities, international power lines, tolls and tariffs, energy exports and imports, and oil and gas exploration and drilling in certain northern and offshore areas of Canada.","BTB03","Emergency Management","","","074 - National Energy Board"
"Natural Resources",,"National Energy Board","BTB00","Safety and Environment Oversight","Setting and enforcing regulatory expectations for National Energy Board-regulated companies over the full lifecycle-construction, operation and abandonment- of energy-related activities. These activities pertain to pipelines and related facilities, international power lines, tolls and tariffs, energy exports and imports, and oil and gas exploration and drilling in certain northern and offshore areas of Canada.","BTB04","Regulatory Framework","","","074 - National Energy Board"
"Natural Resources",,"National Energy Board","BTC00","Energy Information","Collecting, monitoring, analyzing and publishing information on energy markets and supply, sources of energy, and the safety and security of pipelines and international power lines.","BTC01","Energy System Information","","","074 - National Energy Board"
"Natural Resources",,"National Energy Board","BTC00","Energy Information","Collecting, monitoring, analyzing and publishing information on energy markets and supply, sources of energy, and the safety and security of pipelines and international power lines.","BTC02","Pipeline Information","","","074 - National Energy Board"
"Natural Resources",,"National Energy Board","BTD00","Engagement","Engaging with stakeholders and Indigenous Peoples on topics within the National Energy Board-s mandate and role, beyond engagement on specific projects.","BTD01","Stakeholder Engagement","","","074 - National Energy Board"
"Natural Resources",,"National Energy Board","BTD00","Engagement","Engaging with stakeholders and Indigenous Peoples on topics within the National Energy Board-s mandate and role, beyond engagement on specific projects.","BTD02","Indigenous Engagement","","","074 - National Energy Board"
"Natural Resources",,"National Energy Board","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.",,,""," - 1 Most departments and agencies are to substitute the letter A by a zero (0). However, in rare cases, where a department or agency has more than one vote per kind of vote (Program, Operating, Capital Expenditures), or another department or agency is allowed to function within a host departmental financial system and the accounting is included in the host department’s Central Financial Management and Reporting System (CFMRS) trial balance, the A would be substituted sequentially by 1 for the first vote/organization and by 2 for the second vote/organization, etc.

 - 3 This department is not required to use specific program codes to allocate the internal service expenses between the following groups: Management and Oversight Services; Communications Services; Legal Services; Human Resources Management Services; Financial Management Services; Information Management Services; Information Technology Services; Real Property Services; Materiel Services; Acquisition Services; and Other Administrative Services. This department will exclusively use the internal services code.","074 - National Energy Board"
"Natural Resources",,"Northern Pipeline Agency","BWQ00","Oversee and regulate the planning and construction of the Canadian portion of the Alaska Highway Natural Gas Pipeline Project","Oversee and regulate the planning and construction of the Canadian portion of the Alaska Highway Natural Gas Pipeline Project.","BWQ01","Oversee and regulate the planning and construction of the Canadian portion of the Alaska Highway Natural Gas Pipeline Project","","","066 - Northern Pipeline Agency"
"Infrastructure and Communities",,"Office of Infrastructure of Canada","BTK00","Public Infrastructure","Implement the Government’s infrastructure plan to enable strategic investments in core public infrastructure that will create long-term growth; improve the resilience of communities and transition to a clean growth economy; and improve social inclusion and socio-economic outcomes of Canadians. This work is done in partnership with provinces, territories, municipalities, Indigenous communities, other federal departments and agencies, private sector and not-for-profit organizations, and includes delivering funding to infrastructure projects as well as building capacity for improved asset management and evidence-based planning.","BTK01","Investing in Canada Phase 1 – Funding Allocations for Provinces and Territories","","","142 - Office of Infrastructure of Canada"
