Ministry_name-Portefeuilleministériel_nom,Other-than-budgetary-expenditures_Autres-que-depenses-budgetaires,EntityDept_name_fra-EntitéMin_nom_fra,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_code_PROG,ProgramorCoreResponsibility_name-ProgrammeouResponsabilitéessentielle_nom_PROG,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_description_PROG,ProgramInventory-Répertoiredesprogrammes_code_PROG,ProgramInventory_name-Répertoiredesprogrammes_nom_PROG,ProgramInventory-Répertoiredesprogrammes_description_PROG,Notes,Department_specific-Particulier_au_ministère
"Innovation, Sciences et Industrie",,"Statistique Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS0Z","Services de gestion des acquisitions","","","054 - Statistique Canada"
"Justice",,"Justice (Ministère de la)","BNX00","Services Juridiques","","BNX01","Services de contentieux","","","013 - Justice (Ministère de la)"
"Justice",,"Justice (Ministère de la)","BNX00","Services Juridiques","","BNX02","Services législatifs","","","013 - Justice (Ministère de la)"
"Justice",,"Justice (Ministère de la)","BNX00","Services Juridiques","","BNX03","Services de consultation juridique","","","013 - Justice (Ministère de la)"
"Justice",,"Justice (Ministère de la)","BNY00","Support au système de justice","","BNY01","Politiques juridiques, lois et gouvernance","","","013 - Justice (Ministère de la)"
"Justice",,"Justice (Ministère de la)","BNY00","Support au système de justice","","BNY02","Représentation juridique","","","013 - Justice (Ministère de la)"
"Justice",,"Justice (Ministère de la)","BNY00","Support au système de justice","","BNY03","Régime de contraventions","","","013 - Justice (Ministère de la)"
"Justice",,"Justice (Ministère de la)","BNY00","Support au système de justice","","BNY04","Programme de financement des tribunaux de traitement de la toxicomanie","","","013 - Justice (Ministère de la)"
"Justice",,"Justice (Ministère de la)","BNY00","Support au système de justice","","BNY05","Victimes d'actes criminels","","","013 - Justice (Ministère de la)"
"Justice",,"Justice (Ministère de la)","BNY00","Support au système de justice","","BNY06","Justice pour les jeunes","","","013 - Justice (Ministère de la)"
"Justice",,"Justice (Ministère de la)","BNY00","Support au système de justice","","BNY07","Justice pour la famille","","","013 - Justice (Ministère de la)"
"Justice",,"Justice (Ministère de la)","BNY00","Support au système de justice","","BNY08","Justice pour les autochtones","","","013 - Justice (Ministère de la)"
"Justice",,"Justice (Ministère de la)","BNY00","Support au système de justice","","BNY09","Partenariats avec le système de justice","","","013 - Justice (Ministère de la)"
"Justice",,"Justice (Ministère de la)","BNY00","Support au système de justice","","BNY10","Ombudsman des victimes d'actes criminels","","","013 - Justice (Ministère de la)"
"Justice",,"Justice (Ministère de la)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS01","Services de gestion et de surveillance","","","013 - Justice (Ministère de la)"
"Justice",,"Justice (Ministère de la)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS02","Services de communication","","","013 - Justice (Ministère de la)"
"Justice",,"Justice (Ministère de la)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS03","Services juridiques","","","013 - Justice (Ministère de la)"
"Justice",,"Justice (Ministère de la)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS04","Services de gestion des ressources humaines","","","013 - Justice (Ministère de la)"
"Justice",,"Justice (Ministère de la)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS05","Services de gestion financière","","","013 - Justice (Ministère de la)"
"Justice",,"Justice (Ministère de la)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS06","Services de gestion de l'information","","","013 - Justice (Ministère de la)"
"Justice",,"Justice (Ministère de la)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS07","Services de la technologie de l'information","","","013 - Justice (Ministère de la)"
"Justice",,"Justice (Ministère de la)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS08","Services de gestion des biens immobiliers","","","013 - Justice (Ministère de la)"
"Justice",,"Justice (Ministère de la)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS09","Services de gestion du matériel","","","013 - Justice (Ministère de la)"
"Justice",,"Justice (Ministère de la)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS0Z","Services de gestion des acquisitions","","","013 - Justice (Ministère de la)"
"Justice",,"Commission canadienne des droits de la personne","BSA00","Mobilisation et promotion des intérêts","","BSA01","Programme de promotion","","","075 - Commission canadienne des droits de la personne"
"Justice",,"Commission canadienne des droits de la personne","BSB00","Plaintes","","BSB01","Programme de protection","","","075 - Commission canadienne des droits de la personne"
"Justice",,"Commission canadienne des droits de la personne","BSC00","Conformité proactive","","BSC01","Programme d'audit","","","075 - Commission canadienne des droits de la personne"
"Justice",,"Commission canadienne des droits de la personne","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.",,,"","1 Ce ministère n'a pas à ventiler les dépenses relatives aux services internes en utilisant les codes de programmes spécifiques aux groupes suivants : services de gestion et de surveillance, services des communications, services juridiques, services de gestion des ressources humaines, services de gestion des finances, services de gestion de l'information, services des technologies de l'information, services de gestion des biens, services de gestion du matériel, services de gestion des acquisitions et autres services administratifs. Ce ministère utilisera strictement le code des services internes.","075 - Commission canadienne des droits de la personne"
"Justice",,"Bureau du commissaire à la magistrature fédérale","BNZ00","Soutien administratif aux juges de nomination fédérale","","BNZ01","Paiements en application de la Loi sur les juges","","","051 - Bureau du commissaire à la magistrature fédérale"
"Justice",,"Bureau du commissaire à la magistrature fédérale","BNZ00","Soutien administratif aux juges de nomination fédérale","","BNZ02","Commissariat à la magistrature fédérale","","","051 - Bureau du commissaire à la magistrature fédérale"
"Justice",,"Bureau du commissaire à la magistrature fédérale","BNZ00","Soutien administratif aux juges de nomination fédérale","","BNZ03","Conseil canadien de la magistrature","","","051 - Bureau du commissaire à la magistrature fédérale"
"Justice",,"Bureau du commissaire à la magistrature fédérale","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.",,,"","1 Ce ministère n'a pas à ventiler les dépenses relatives aux services internes en utilisant les codes de programmes spécifiques aux groupes suivants : services de gestion et de surveillance, services des communications, services juridiques, services de gestion des ressources humaines, services de gestion des finances, services de gestion de l'information, services des technologies de l'information, services de gestion des biens, services de gestion du matériel, services de gestion des acquisitions et autres services administratifs. Ce ministère utilisera strictement le code des services internes.","051 - Bureau du commissaire à la magistrature fédérale"
"Justice",,"Service administratif des tribunaux judiciaires","BEG00","Services administratifs pour les tribunaux fédéraux","","BEG01","Services judiciaires","","","144 - Service administratif des tribunaux judiciaires"
"Justice",,"Service administratif des tribunaux judiciaires","BEG00","Services administratifs pour les tribunaux fédéraux","","BEG02","Services de greffe","","","144 - Service administratif des tribunaux judiciaires"
"Justice",,"Service administratif des tribunaux judiciaires","BEG00","Services administratifs pour les tribunaux fédéraux","","BEG03","Tribunaux électroniques","","","144 - Service administratif des tribunaux judiciaires"
"Justice",,"Service administratif des tribunaux judiciaires","BEG00","Services administratifs pour les tribunaux fédéraux","","BEG04","Sécurité","","","144 - Service administratif des tribunaux judiciaires"
"Justice",,"Service administratif des tribunaux judiciaires","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.",,,"","1 Ce ministère n'a pas à ventiler les dépenses relatives aux services internes en utilisant les codes de programmes spécifiques aux groupes suivants : services de gestion et de surveillance, services des communications, services juridiques, services de gestion des ressources humaines, services de gestion des finances, services de gestion de l'information, services des technologies de l'information, services de gestion des biens, services de gestion du matériel, services de gestion des acquisitions et autres services administratifs. Ce ministère utilisera strictement le code des services internes.","144 - Service administratif des tribunaux judiciaires"
"Justice",,"Commission du droit du Canada","BYO00","Examen du droit","","BYO01","Examen du droit","","","131 - Commission du droit du Canada"
"Justice",,"Commission du droit du Canada","ISS00","Services internes","",,,"","1 Ce ministère n'a pas à ventiler les dépenses relatives aux services internes en utilisant les codes de programmes spécifiques aux groupes suivants : services de gestion et de surveillance, services des communications, services juridiques, services de gestion des ressources humaines, services de gestion des finances, services de gestion de l'information, services des technologies de l'information, services de gestion des biens, services de gestion du matériel, services de gestion des acquisitions et autres services administratifs. Ce ministère utilisera strictement le code des services internes.",""
"Justice",,"Bureau du directeur des poursuites pénales","BRD00","Services de poursuite","","BRD01","Poursuites fédérales","","","019 - Bureau du directeur des poursuites pénales"
"Justice",,"Bureau du directeur des poursuites pénales","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.",,,"","1 Ce ministère n'a pas à ventiler les dépenses relatives aux services internes en utilisant les codes de programmes spécifiques aux groupes suivants : services de gestion et de surveillance, services des communications, services juridiques, services de gestion des ressources humaines, services de gestion des finances, services de gestion de l'information, services des technologies de l'information, services de gestion des biens, services de gestion du matériel, services de gestion des acquisitions et autres services administratifs. Ce ministère utilisera strictement le code des services internes.","019 - Bureau du directeur des poursuites pénales"
"Justice",,"Commissariats à l'information et à la protection de la vie privée du Canada","BRF00","Transparence gouvernementale","","BRF01","Conformité avec les obligations prévues à la Loi sur l'accès à l'information","","","096 - Commissariats à l'information et à la protection de la vie privée au Canada"
"Justice",,"Commissariats à l'information et à la protection de la vie privée du Canada","BRG00","Protection du droit à la vie privée","","BRG01","Programme de promotion","","","096 - Commissariats à l'information et à la protection de la vie privée au Canada"
"Justice",,"Commissariats à l'information et à la protection de la vie privée du Canada","BRG00","Protection du droit à la vie privée","","BRG02","Programme de conformité","","","096 - Commissariats à l'information et à la protection de la vie privée au Canada"
"Justice",,"Commissariats à l'information et à la protection de la vie privée du Canada","ISS10","Services internes – Commissariat à la protection de la vie privée","",,,"","1 Ce ministère n'a pas à ventiler les dépenses relatives aux services internes en utilisant les codes de programmes spécifiques aux groupes suivants : services de gestion et de surveillance, services des communications, services juridiques, services de gestion des ressources humaines, services de gestion des finances, services de gestion de l'information, services des technologies de l'information, services de gestion des biens, services de gestion du matériel, services de gestion des acquisitions et autres services administratifs. Ce ministère utilisera strictement le code des services internes.","096 - Commissariats à l'information et à la protection de la vie privée au Canada"
"Justice",,"Commissariats à l'information et à la protection de la vie privée du Canada","ISS20","Services internes – Commissariat à l'information","",,,"","1 Ce ministère n'a pas à ventiler les dépenses relatives aux services internes en utilisant les codes de programmes spécifiques aux groupes suivants : services de gestion et de surveillance, services des communications, services juridiques, services de gestion des ressources humaines, services de gestion des finances, services de gestion de l'information, services des technologies de l'information, services de gestion des biens, services de gestion du matériel, services de gestion des acquisitions et autres services administratifs. Ce ministère utilisera strictement le code des services internes.","096 - Commissariats à l'information et à la protection de la vie privée au Canada"
"Justice",,"Registraire de la Cour suprême du Canada","BRH00","L'administration de la juridiction d'appel de dernier ressort du Canada","","BRH01","Administration de la Cour","","","080 - Registraire de la Cour suprême du Canada"
"Justice",,"Registraire de la Cour suprême du Canada","BRH00","L'administration de la juridiction d'appel de dernier ressort du Canada","","BRH02","Administration de la Loi sur les juges pour les juges de la Cour suprême du Canada","","","080 - Registraire de la Cour suprême du Canada"
"Justice",,"Registraire de la Cour suprême du Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.",,,"","1 Ce ministère n'a pas à ventiler les dépenses relatives aux services internes en utilisant les codes de programmes spécifiques aux groupes suivants : services de gestion et de surveillance, services des communications, services juridiques, services de gestion des ressources humaines, services de gestion des finances, services de gestion de l'information, services des technologies de l'information, services de gestion des biens, services de gestion du matériel, services de gestion des acquisitions et autres services administratifs. Ce ministère utilisera strictement le code des services internes.","080 - Registraire de la Cour suprême du Canada"
"Justice",,"Service canadien d'appui aux tribunaux administratifs","BEE00","Services de soutien et des installations aux tribunaux administratifs fédéraux et leurs membres","","BEE01","Service de greffe","","","170 - Service canadien d'appui aux tribunaux administratifs"
"Justice",,"Service canadien d'appui aux tribunaux administratifs","BEE00","Services de soutien et des installations aux tribunaux administratifs fédéraux et leurs membres","","BEE02","Services juridiques","","","170 - Service canadien d'appui aux tribunaux administratifs"
"Justice",,"Service canadien d'appui aux tribunaux administratifs","BEE00","Services de soutien et des installations aux tribunaux administratifs fédéraux et leurs membres","","BEE03","Services liés aux mandats et aux membres","","","170 - Service canadien d'appui aux tribunaux administratifs"
"Justice",,"Service canadien d'appui aux tribunaux administratifs","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.",,,"","1 Ce ministère n'a pas à ventiler les dépenses relatives aux services internes en utilisant les codes de programmes spécifiques aux groupes suivants : services de gestion et de surveillance, services des communications, services juridiques, services de gestion des ressources humaines, services de gestion des finances, services de gestion de l'information, services des technologies de l'information, services de gestion des biens, services de gestion du matériel, services de gestion des acquisitions et autres services administratifs. Ce ministère utilisera strictement le code des services internes.","170 - Service canadien d'appui aux tribunaux administratifs"
"Défense nationale",,"Défense nationale (Ministère de la)","BUN00","Opérations","","BUN01","Opérations au Canada","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUN00","Opérations","","BUN02","Opérations en Amérique du Nord","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUN00","Opérations","","BUN03","Opérations internationales","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUN00","Opérations","","BUN04","Engagement mondial","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUN00","Opérations","","BUN05","Cyberopérations","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUN00","Opérations","","BUN06","Commandement, contrôle et poursuite prolongée des opérations","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUN00","Opérations","","BUN07","Opérations spéciales","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUO00","Forces prêtes au combat","","BUO01","Commandement et contrôle stratégiques","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUO00","Forces prêtes au combat","","BUO02","Forces navales prêtes au combat","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUO00","Forces prêtes au combat","","BUO03","Forces terrestres prêtes au combat","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUO00","Forces prêtes au combat","","BUO04","Forces aériennes et spatiales prêtes au combat","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUO00","Forces prêtes au combat","","BUO05","Forces d'opérations spéciales prêtes au combat","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUO00","Forces prêtes au combat","","BUO06","Cyberforces et systèmes de communication et d'information (SCI) interarmées prêts au combat","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUO00","Forces prêtes au combat","","BUO07","Forces du renseignement prêtes au combat","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUO00","Forces prêtes au combat","","BUO08","Forces interarmées et multinationales prêtes au combat","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUO00","Forces prêtes au combat","","BUO09","Soins de santé, police militaire et forces de soutien prêts à l'action","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUO00","Forces prêtes au combat","","BUO10","Soutien de l'équipement","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUO00","Forces prêtes au combat","","BUO11","Conseil de liaison des Forces canadiennes et appui des employeurs","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUP00","Équipe de la Défense","","BUP01","Recrutement","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUP00","Équipe de la Défense","","BUP02","Instruction individuelle et formation professionnelle militaire","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUP00","Équipe de la Défense","","BUP03","Gamme complète des soins de santé","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUP00","Équipe de la Défense","","BUP04","Gestion de l'Équipe de la Défense","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUP00","Équipe de la Défense","","BUP05","Transition de la vie militaire à la vie civile","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUP00","Équipe de la Défense","","BUP06","Soutien fourni au militaire et à sa famille","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUP00","Équipe de la Défense","","BUP07","Histoire et patrimoine militaires","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUP00","Équipe de la Défense","","BUP08","Services du droit militaire/Exercice de l'autorité de justice militaire","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUP00","Équipe de la Défense","","BUP09","Ombudsman","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUP00","Équipe de la Défense","","BUP10","Cadets et Rangers juniors canadiens (Programme jeunesse)","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUQ00","Concept de force de l'avenir","","BUQ01","Développement des forces interarmées","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUQ00","Concept de force de l'avenir","","BUQ02","Développement de la force navale","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUQ00","Concept de force de l'avenir","","BUQ03","Développement de la force terrestre","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUQ00","Concept de force de l'avenir","","BUQ04","Développement de la force aérienne et spatiale","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUQ00","Concept de force de l'avenir","","BUQ05","Développement des forces d'opérations spéciales","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUQ00","Concept de force de l'avenir","","BUQ06","Développement de la cyberforce et de la force du systèmes d'information et communications (SIC) interarmées","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUQ00","Concept de force de l'avenir","","BUQ07","Développement de la force du renseignement","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUQ00","Concept de force de l'avenir","","BUQ08","Sciences, technologie et innovation","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUR00","Acquisition de capacités","","BUR01","Acquisition d'équipements maritimes","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUR00","Acquisition de capacités","","BUR02","Acquisition d'équipements terrestres","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUR00","Acquisition de capacités","","BUR03","Acquisition d'équipements aérospatiaux","","","018 - Défense nationale (Ministère de la)"
